customerID,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,OnlineBackup,DeviceProtection,TechSupport,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn
3866-MDTUB,1,0,1,2,0,No,No,No,No,Yes,Month-to-month,0,Electronic check,146.9,0
4629-NRXKX,1,0,0,2,0,No,No,No,No,No,Month-to-month,1,Electronic check,147.15,0
7571-YXDAD,1,0,1,2,0,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),147.15,0
5916-QEWPT,1,0,1,2,0,No,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),147.8,1
1304-NECVQ,1,1,1,2,0,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,149.55,0
9237-HQITU,1,0,1,2,0,No,No,No,No,No,Month-to-month,0,Electronic check,151.65,0
3420-YJLQT,1,0,1,2,0,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,151.75,1
2080-GKCWQ,0,0,1,2,0,No,Yes,No,No,No,Month-to-month,1,Electronic check,151.75,1
7598-UAASY,0,0,1,2,0,No,No,Yes,No,No,Month-to-month,1,Electronic check,151.8,0
5712-PTIWW,0,0,1,2,0,No,No,Yes,Yes,No,Month-to-month,0,Electronic check,152.45,0
8943-URTMR,1,0,1,2,0,No,No,No,No,No,Month-to-month,0,Mailed check,152.7,0
4512-ZUIYL,1,0,1,2,0,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),153.05,0
9799-CAYJJ,1,1,1,2,0,No,No,No,No,No,Month-to-month,0,Electronic check,153.8,1
3295-YVUSR,0,1,1,2,0,Yes,No,No,No,No,Month-to-month,0,Mailed check,154.3,1
2905-KFQUV,1,0,1,2,0,No,No,No,No,No,Month-to-month,0,Credit card (automatic),154.8,1
0685-MLYYM,1,1,1,2,0,No,No,No,No,No,Month-to-month,1,Electronic check,154.85,0
2868-SNELZ,1,0,1,2,0,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,155.8,0
3097-NQYSN,0,1,1,2,0,Yes,No,No,No,No,Month-to-month,0,Mailed check,156.35,0
7235-NXZCP,0,1,1,2,0,Yes,No,No,No,No,Month-to-month,0,Mailed check,156.4,0
4450-DLLMH,0,0,1,2,0,No,No,No,No,No,Month-to-month,0,Credit card (automatic),157.75,1
2516-VQRRV,1,1,1,2,0,Yes,No,No,No,No,Month-to-month,0,Mailed check,158.4,0
9317-WZPGV,1,1,1,2,0,No,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),159.4,0
8183-ONMXC,1,0,1,2,0,No,No,No,No,Yes,Month-to-month,1,Electronic check,159.45,0
5159-YFPKQ,1,0,1,2,0,No,No,Yes,No,No,Month-to-month,0,Electronic check,160.75,0
1597-FZREH,1,0,1,2,0,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,160.8,0
5644-PDMZC,1,1,1,2,0,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,161.5,0
0637-KVDLV,0,0,1,2,0,Yes,No,No,No,No,Month-to-month,0,Electronic check,162.45,0
9050-IKDZA,1,1,1,2,0,No,No,No,No,No,Month-to-month,1,Mailed check,162.55,1
6407-UTSLV,1,1,1,2,0,No,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),163.7,1
1981-INRFU,1,0,1,2,0,No,No,No,No,No,Month-to-month,0,Electronic check,164.5,0
8642-GVWRF,1,0,1,2,0,No,Yes,Yes,No,No,Month-to-month,1,Bank transfer (automatic),165,0
2761-OCIAX,0,1,1,2,0,No,Yes,No,No,No,Month-to-month,0,Electronic check,165.4,0
6474-FVJLC,0,0,1,2,0,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,165.45,0
7817-BOQPW,1,0,1,2,0,Yes,No,No,No,No,Month-to-month,0,Electronic check,166.3,0
8413-VONUO,0,0,1,2,0,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,167.3,0
0220-EBGCE,0,0,1,2,0,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,167.3,0
7218-HKQFK,0,0,1,2,0,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,167.5,0
2034-GDRCN,1,0,1,2,0,No,No,No,No,Yes,Month-to-month,0,Electronic check,168.2,0
5091-HFAZW,1,0,1,2,0,No,Yes,No,No,No,Month-to-month,0,Electronic check,168.5,1
1143-NMNQJ,1,0,1,2,0,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,169.8,0
7024-OHCCK,1,1,1,2,0,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,170.85,0
9878-TNQGW,0,0,1,2,0,No,No,No,No,Yes,Month-to-month,0,Electronic check,171.15,0
4927-WWOOZ,0,0,1,2,0,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,171.45,1
5561-NWEVX,1,1,1,2,0,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,172.85,0
4234-XTNEA,0,0,1,2,0,No,No,No,No,No,Month-to-month,0,Electronic check,174.45,1
4137-BTIKL,0,0,1,2,0,Yes,No,No,No,Yes,Month-to-month,1,Mailed check,174.75,1
3158-MOERK,1,0,1,2,0,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,174.8,0
5349-IECLD,0,0,1,2,0,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,178.1,0
6275-YDUVO,1,0,1,2,0,No,No,Yes,No,Yes,Month-to-month,0,Mailed check,178.7,0
4695-WJZUE,1,1,1,2,0,Yes,No,Yes,No,Yes,Month-to-month,0,Electronic check,179.25,0
5649-ANRML,0,1,1,2,0,No,Yes,Yes,Yes,Yes,Month-to-month,0,Credit card (automatic),180.25,0
8086-OVPWV,0,0,1,2,0,No,No,No,No,Yes,Month-to-month,0,Electronic check,181.1,0
0259-GBZSH,0,0,1,2,0,Yes,No,No,No,No,Month-to-month,0,Electronic check,181.5,0
4929-XIHVW,0,1,1,2,0,No,No,Yes,No,Yes,Month-to-month,0,Credit card (automatic),181.65,1
0133-BMFZO,1,0,1,2,0,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,181.65,0
2720-WGKHP,0,1,1,2,0,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,181.7,0
5318-IXUZF,1,0,1,2,0,No,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),183.75,0
2737-YNGYW,1,0,1,2,0,No,No,No,No,Yes,Month-to-month,1,Electronic check,184.1,0
6645-MXQJT,0,0,0,2,0,No,No,No,No,Yes,Month-to-month,1,Electronic check,184.15,1
7314-OXENN,0,0,1,2,0,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,184.65,0
2074-GKOWZ,0,0,0,2,0,No,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),185.55,0
2545-EBUPK,1,1,1,2,0,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,186.05,1
5277-ZLOOR,1,1,1,2,0,Yes,No,No,No,No,Month-to-month,0,Electronic check,187.45,0
3130-ICDUP,1,0,0,2,0,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),188.1,1
8433-WXGNA,0,0,1,2,0,No,No,No,No,No,Month-to-month,0,Electronic check,189.2,0
3703-VAVCL,0,0,0,2,0,No,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),190.05,0
0139-IVFJG,1,0,1,2,0,No,Yes,No,No,No,Month-to-month,1,Electronic check,190.5,1
9546-CQJSU,1,0,1,2,0,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,193.6,0
3006-XIMLN,1,0,0,2,0,Yes,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),193.8,0
4741-WWJQZ,1,0,1,2,0,No,No,No,Yes,No,Month-to-month,0,Electronic check,194.55,1
4713-LZDRV,1,1,1,2,0,No,No,No,No,Yes,Month-to-month,0,Electronic check,195.05,0
4424-TKOPW,0,1,1,2,0,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,196.75,0
7851-WZEKY,1,0,1,2,0,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,196.9,0
0754-UKWQP,0,0,1,2,0,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,197.7,0
7379-FNIUJ,0,0,1,2,0,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,198.5,1
1875-QIVME,1,0,1,2,0,Yes,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,242.8,0
5066-GFJMM,1,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,45.75,1
7808-DVWEP,0,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),49.65,1
3039-MJSLN,0,0,0,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),50.6,1
4390-KYULV,0,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),51.15,0
1407-DIGZV,1,0,0,3,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,52,1
8909-BOLNL,0,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,52.05,1
9039-ZVJDC,0,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,53.05,1
7785-RDVIG,1,0,0,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,54.7,1
6184-DYUOB,1,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,55.25,1
3806-YAZOV,1,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,56,1
0030-FNXPP,1,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,57.2,1
5808-TOTXO,1,0,0,3,0,No,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),57.4,1
6394-HHHZM,0,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,57.5,1
0178-CIIKR,1,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,58,1
1449-XQEMT,0,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,58.15,0
7521-YXVZY,0,0,0,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,58.3,1
0268-QKIWO,1,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,58.85,0
8993-PHFWD,1,0,1,3,1,No phone service,No,No,No,No,Month-to-month,1,Electronic check,58.9,0
1087-UDSIH,1,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,59.75,0
7764-BDPEE,0,0,0,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,60.65,1
1465-WCZVT,1,0,0,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,60.65,1
4693-VWVBO,1,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,61.05,1
6837-BJYDQ,0,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,61.35,1
3195-TQDZX,0,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,61.45,1
2393-DIVAI,1,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,61.7,1
9770-LXDBK,1,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,63.15,1
6734-CKRSM,1,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,63.6,1
0137-UDEUO,1,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,63.75,0
6776-TLWOI,0,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,64.55,0
3744-ZBHON,1,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,65.95,1
2592-SEIFQ,0,0,1,3,1,No phone service,No,No,No,No,Month-to-month,1,Electronic check,66.95,0
0463-WZZKO,0,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),67.1,1
7526-IVLYU,0,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,68.35,1
1179-INLAT,0,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,69.25,1
4393-OBCRR,1,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,71.2,1
2621-UDNLU,1,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,72,1
3407-QGWLG,0,0,0,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,75.45,1
2792-VPPET,0,0,1,3,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,76.95,1
5480-HPRRX,1,1,1,3,1,No phone service,No,No,No,No,Month-to-month,1,Electronic check,77.75,0
6542-LWGXJ,0,0,1,3,1,No phone service,No,No,No,No,Month-to-month,1,Mailed check,78.25,1
3538-WZPHD,0,0,1,3,1,No phone service,Yes,No,No,No,Month-to-month,0,Electronic check,79.45,0
9743-DQKQW,0,0,1,3,1,No phone service,No,No,No,No,Month-to-month,1,Electronic check,79.8,1
8167-GJLRN,0,0,1,3,1,No phone service,No,No,Yes,No,Month-to-month,1,Electronic check,82.15,1
1078-TDCRN,1,1,1,3,1,No phone service,Yes,No,No,No,Month-to-month,0,Electronic check,82.85,1
9277-JOOMO,1,0,1,3,0,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,86.35,1
7343-EOBEU,0,0,1,3,0,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,89.05,1
5156-UMKOW,1,0,0,3,1,No phone service,Yes,No,No,No,Month-to-month,1,Mailed check,90.05,1
4592-IWTJI,1,0,0,3,1,No phone service,No,No,No,No,Month-to-month,1,Credit card (automatic),91.7,0
9572-WUKSB,0,0,1,3,1,No phone service,No,No,Yes,No,Month-to-month,0,Electronic check,92.25,1
9505-SQFSW,1,0,0,3,1,No phone service,Yes,No,No,Yes,Month-to-month,1,Mailed check,92.5,1
7890-VYYWG,0,1,1,3,1,No phone service,No,No,No,No,Month-to-month,0,Mailed check,93.7,0
3082-VQXNH,0,0,1,3,1,No phone service,Yes,No,No,No,Month-to-month,1,Credit card (automatic),94.4,1
3237-AJGEH,1,0,0,3,1,No phone service,No,No,Yes,No,Month-to-month,0,Mailed check,95.05,0
5960-MVTUK,0,0,1,3,1,No phone service,No,No,Yes,No,Month-to-month,0,Electronic check,96.85,1
0975-VOOVL,1,0,1,3,1,No phone service,Yes,No,No,No,Month-to-month,1,Mailed check,98.5,1
7384-GHBPI,0,0,1,3,1,No phone service,No,No,No,Yes,Month-to-month,0,Electronic check,99.75,0
3594-KADLU,0,0,1,3,1,No phone service,No,No,Yes,No,Month-to-month,1,Mailed check,101.1,1
2108-XWMPY,0,0,1,3,1,No phone service,Yes,No,No,No,Month-to-month,0,Mailed check,106.85,0
6351-SCJKT,0,0,1,3,1,No phone service,No,Yes,Yes,No,Month-to-month,1,Mailed check,107.25,1
4430-UZIPO,0,0,1,3,1,No phone service,Yes,No,Yes,No,Month-to-month,0,Mailed check,108.7,0
5759-RCVCB,1,0,1,3,1,No phone service,No,No,No,No,Month-to-month,1,Credit card (automatic),108.95,0
3050-GBUSH,1,0,1,3,1,No phone service,No,No,No,No,Month-to-month,0,Credit card (automatic),113.95,1
0323-XWWTN,0,0,0,3,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,121.25,1
0374-IOEGQ,1,0,1,3,0,No,No,No,No,No,Month-to-month,1,Electronic check,122.7,1
7587-RZNME,0,0,1,3,0,No,No,No,No,No,Month-to-month,0,Electronic check,123.65,0
7675-OZCZG,1,1,1,3,0,No,No,No,No,No,Month-to-month,1,Electronic check,127.1,0
6304-IJFSQ,0,0,1,3,0,No,Yes,No,No,No,Month-to-month,0,Mailed check,130.1,0
2637-FKFSY,1,0,1,3,0,No,No,No,No,No,Month-to-month,0,Mailed check,130.15,1
6338-AVWCY,0,0,1,3,1,No phone service,No,Yes,No,No,Month-to-month,0,Mailed check,130.75,0
7273-TEFQD,0,1,1,3,1,No phone service,No,Yes,No,Yes,Month-to-month,0,Electronic check,132.2,0
7963-GQRMY,1,0,0,3,0,No,No,No,No,No,Month-to-month,1,Mailed check,134.5,0
9631-XEYKE,0,0,1,3,0,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),137.25,1
3815-SLMEF,1,0,1,3,1,No phone service,No,No,Yes,No,Month-to-month,1,Mailed check,139.35,0
0988-JRWWP,1,0,1,3,0,No,No,No,No,No,Month-to-month,0,Electronic check,140.4,1
1589-AGTLK,0,0,1,3,0,No,No,No,No,No,Month-to-month,0,Electronic check,141.5,0
4061-UKJWL,0,0,1,3,0,No,No,No,No,No,Month-to-month,1,Mailed check,141.7,1
1763-WQFUK,0,0,1,3,0,No,No,No,Yes,No,Month-to-month,0,Mailed check,147.75,1
8660-BUETV,1,0,1,3,0,No,No,No,No,No,Month-to-month,1,Mailed check,148.05,1
8364-TRMMK,1,0,1,3,0,Yes,No,No,No,No,Month-to-month,0,Mailed check,151.3,0
4026-SKKHW,0,0,1,3,0,No,No,No,Yes,No,Month-to-month,0,Mailed check,152.3,1
7055-HNEOJ,0,0,1,3,0,No,No,Yes,Yes,No,Month-to-month,0,Mailed check,154.55,1
0807-ZABDG,1,0,0,3,0,No,No,No,Yes,No,Month-to-month,0,Mailed check,154.65,0
3329-WDIOK,1,0,1,3,1,No phone service,Yes,No,No,Yes,Month-to-month,0,Electronic check,155.35,0
4398-HSCJH,1,0,1,3,0,Yes,No,No,Yes,No,Month-to-month,0,Electronic check,155.65,0
8963-JLGJT,0,0,0,3,0,No,No,Yes,No,No,Month-to-month,1,Mailed check,157.55,1
8806-EAGWC,0,0,1,3,0,No,No,No,No,No,Month-to-month,1,Mailed check,159.15,0
0929-HYQEW,0,0,1,3,0,No,No,No,No,No,Month-to-month,0,Mailed check,160.85,1
7404-JLKQG,1,0,1,3,0,No,No,Yes,No,No,Month-to-month,1,Electronic check,161.45,1
3656-TKRVZ,1,0,1,3,0,No,Yes,No,No,No,Month-to-month,1,Electronic check,165.2,0
5896-NPFWW,0,0,0,3,0,No,No,Yes,No,No,Month-to-month,0,Electronic check,168.15,0
8824-RWFXJ,0,0,0,3,0,No,Yes,Yes,No,No,Month-to-month,0,Mailed check,168.15,0
0319-QZTCO,1,0,0,3,0,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),168.6,1
8878-HMWBV,0,0,1,3,0,No,No,Yes,No,No,Month-to-month,0,Electronic check,169.05,0
9269-CQOOL,0,0,0,3,0,No,No,No,No,No,Month-to-month,0,Credit card (automatic),169.45,0
0411-EZJZE,1,0,1,3,0,Yes,No,No,No,No,Month-to-month,0,Electronic check,170.5,1
5356-CSVSQ,1,0,1,3,0,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,174.2,1
5630-AHZIL,1,0,0,3,0,No,No,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),177.4,1
4918-QLLIW,0,0,1,3,0,No,No,No,No,No,Month-to-month,1,Credit card (automatic),188.7,0
9261-WDCAF,0,0,1,3,0,No,No,No,No,Yes,Month-to-month,1,Mailed check,189.1,1
9048-JVYVF,0,0,1,3,0,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,191.35,0
6077-BDPXA,1,0,1,3,0,No,No,No,No,No,Month-to-month,0,Electronic check,194.2,1
4957-TREIR,0,0,1,3,0,No,No,No,Yes,No,Month-to-month,0,Credit card (automatic),195.65,1
4484-CGXFK,1,0,1,3,0,No,No,No,No,Yes,Month-to-month,0,Electronic check,196.15,0
4854-CIDCF,1,1,1,3,0,No,No,Yes,No,No,Month-to-month,1,Electronic check,196.4,1
3043-TYBNO,0,0,1,3,0,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,196.9,1
7245-NIIWQ,1,0,1,3,0,No,No,No,No,No,Month-to-month,0,Electronic check,199.85,1
0455-XFASS,1,0,0,3,0,No,No,No,No,No,Month-to-month,0,Electronic check,200.2,1
3966-HRMZA,1,1,1,3,0,No,No,Yes,No,No,Month-to-month,1,Mailed check,202.9,1
2055-PDADH,1,1,1,3,0,No,No,No,No,No,Month-to-month,0,Electronic check,204.7,0
7074-IEVOJ,1,1,1,3,0,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,205.05,0
8543-MSDMF,0,0,1,3,0,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,206.15,1
4983-CCWMC,0,0,1,3,0,No,No,No,No,No,Month-to-month,0,Mailed check,207.4,1
7379-POKDZ,0,0,1,3,0,No,No,No,No,No,Month-to-month,0,Electronic check,208.85,0
8676-TRMJS,0,0,1,3,0,Yes,No,No,No,No,Month-to-month,1,Mailed check,209.1,0
1230-QAJDW,0,0,1,3,0,Yes,No,No,Yes,No,Month-to-month,0,Mailed check,209.9,1
9306-CPCBC,1,0,1,3,0,Yes,No,No,No,No,Month-to-month,0,Electronic check,210.3,0
4090-KPJIP,1,0,1,3,0,Yes,No,No,No,No,Month-to-month,0,Electronic check,212.4,1
2710-WYVXG,1,0,1,3,0,No,Yes,No,Yes,Yes,Two year,1,Mailed check,213.35,1
0641-EVBOJ,0,0,1,3,0,No,No,No,Yes,No,Month-to-month,0,Mailed check,214.4,1
6680-WKXRZ,1,0,1,3,0,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),215.8,0
5570-PTWEH,1,0,1,3,0,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),216.75,0
7823-JSOAG,0,0,1,3,0,Yes,No,No,No,No,Month-to-month,1,Electronic check,217.45,1
6204-IEUXJ,1,0,1,3,0,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),217.55,0
4919-MOAVT,0,0,0,3,0,No,No,No,No,No,Month-to-month,1,Electronic check,220.1,0
4029-HPFVY,0,0,1,3,0,No,No,No,No,No,Month-to-month,0,Mailed check,220.4,1
2988-PLAHS,1,0,1,3,0,No,No,Yes,No,Yes,One year,0,Electronic check,220.45,1
1320-HTRDR,1,0,1,3,0,Yes,No,No,No,No,Month-to-month,0,Electronic check,220.6,0
4140-MUHUG,1,1,1,3,0,No,No,Yes,No,No,Month-to-month,0,Electronic check,220.95,0
9398-MMQTO,0,0,1,3,0,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),221.1,1
9576-ANLXO,1,0,1,3,0,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),222.3,0
4086-YQSNZ,1,1,1,3,0,No,No,No,No,No,Month-to-month,0,Electronic check,224.05,0
0734-OXWBT,0,0,0,3,0,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,225.65,1
9850-OWRHQ,1,0,1,3,0,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),228,0
5835-BEQEU,0,0,1,3,0,Yes,No,No,No,No,Month-to-month,0,Electronic check,228.4,0
6424-ELEYH,1,0,1,3,0,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),229.5,0
0404-SWRVG,0,0,1,3,0,Yes,No,No,No,No,Month-to-month,0,Electronic check,229.55,0
9633-XQABV,1,0,1,3,0,No,No,No,No,No,Month-to-month,0,Electronic check,229.7,1
7576-OYWBN,0,1,1,3,0,Yes,No,No,No,No,Month-to-month,0,Electronic check,231.8,0
6357-JJPQT,1,0,1,3,0,No,No,No,No,No,Month-to-month,0,Electronic check,232.35,1
8617-ENBDS,0,0,1,3,0,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),232.5,1
2325-NBPZG,1,0,1,3,0,No,No,No,No,No,Month-to-month,0,Electronic check,233.65,1
0334-GDDSO,0,1,1,3,0,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,233.7,0
7159-FVYPK,1,0,0,3,0,Yes,Yes,Yes,No,No,Month-to-month,0,Bank transfer (automatic),235,1
0225-ZORZP,0,0,1,3,0,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,235.05,1
6168-WFVVF,1,1,1,3,0,No,No,No,No,No,Month-to-month,0,Electronic check,235.5,0
0432-CAJZV,0,0,1,3,0,No,No,No,No,Yes,Month-to-month,1,Mailed check,237.65,1
8258-GSTJK,0,1,1,3,0,Yes,No,No,No,No,Month-to-month,0,Electronic check,237.75,0
2800-VEQXM,1,0,1,3,0,No,No,Yes,No,No,Month-to-month,0,Mailed check,238.1,1
3411-WLRSQ,1,1,1,3,0,No,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),239.05,1
3191-CSNMG,1,0,0,3,0,No,No,No,No,No,Month-to-month,0,Electronic check,239.45,1
9611-CTWIH,1,0,1,3,0,No,No,No,No,Yes,Month-to-month,0,Electronic check,240.45,0
9643-AVVWI,1,0,0,3,0,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,241.3,1
